Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Chris Lee,michael.brown@example.com,Australia,0,22,26976.49,25441.8,1488117.63,65752.71
Patricia Garcia,chris.lee@example.com,USA,0,29,51024.4,29862.34,509630.84,95376.84
Alex Johnson,alex.johnson@example.com,Canada,1,53,89668.96,17281.74,107235.19,15823.1
Emily Davis,steven.martinez@example.com,Canada,1,25,152575.42,18130.74,1324466.31,39252.22
John Doe,karen.clark@example.com,USA,1,53,59261.49,11630.28,842128.19,51499.34
Michael Brown,emily.davis@example.com,UK,0,39,31413.05,22959.02,775846.47,89388.94
John Doe,karen.clark@example.com,UK,0,65,56851.71,15916.97,541300.5,46626.58
Patricia Garcia,karen.clark@example.com,USA,1,63,69096.03,14780.12,1193645.42,80581.41
Patricia Garcia,daniel.anderson@example.com,USA,0,22,89407.24,18234.81,862808.29,32928.26
Steven Martinez,lisa.white@example.com,USA,1,37,120252.51,4997.96,1701597.15,27316.94
Alex Johnson,daniel.anderson@example.com,USA,1,65,152550.87,24978.8,1473081.01,85322.84
Andrew Martin,steven.martinez@example.com,Germany,0,18,61378.59,21792,1677092.64,74876.26
Lisa White,karen.clark@example.com,UK,1,68,123768.75,7977.26,360772.91,67584.22
Mark Thompson,jane.smith@example.com,USA,0,65,132905.36,16135.07,1125154.85,69625.25
Alex Johnson,john.doe@example.com,USA,0,61,87818.84,2762.63,227632.26,59454.91
Sarah Wilson,john.doe@example.com,UK,0,41,71612.92,22196.3,465297.8,92698.86
Sarah Wilson,emily.davis@example.com,Germany,0,58,89897.97,5685.99,348488.54,6488.97
Mark Thompson,patricia.garcia@example.com,Canada,1,61,37499.11,5153.62,374351.17,94662.1
Jane Smith,patricia.garcia@example.com,Germany,1,53,132566.93,20364.05,725138.27,86394.97
Lisa White,andrew.martin@example.com,USA,1,54,78645.96,986.1,470992.12,30658.17
Jessica Taylor,lisa.white@example.com,Canada,1,55,32748.81,27506.32,308942.77,28292.2
Chris Lee,mark.thompson@example.com,Germany,1,56,149463.75,32788.32,1194815.39,79182.75
Emily Davis,emily.davis@example.com,USA,1,23,130134.46,16384.43,1061224.42,63514.82
Chris Lee,alex.johnson@example.com,USA,0,25,62327.48,27799.79,1418707.55,90967.13
Jessica Taylor,daniel.anderson@example.com,Germany,1,59,39377.11,1685.4,283810.78,99581.71
Steven Martinez,emily.davis@example.com,Australia,0,29,96684.22,8864.13,1010415.45,58575.46
Jessica Taylor,daniel.anderson@example.com,USA,1,31,94051.43,30106.76,709841,69206.58
Mark Thompson,jane.smith@example.com,Canada,0,62,99119.61,18827.38,636941.93,30748.92
Michael Brown,daniel.anderson@example.com,Australia,0,43,100306.81,23823.2,1754394.25,73680.07
John Doe,mark.thompson@example.com,Germany,0,42,75140.64,10825.55,267571.05,51325.33
Michael Brown,jane.smith@example.com,Germany,0,27,98153.07,31319.18,622698.54,61973.3
Sarah Wilson,patricia.garcia@example.com,Germany,0,46,88668.05,28942.54,241051.13,71305.94
Lisa White,mark.thompson@example.com,USA,0,50,193587.34,23981.85,1702157.39,80687.62
Jane Smith,karen.clark@example.com,USA,0,68,98919.98,6373.98,540417.48,72200.21
Sarah Wilson,andrew.martin@example.com,Germany,0,38,90951.16,19350.55,886967.32,49465.94
Sarah Wilson,alex.johnson@example.com,Canada,0,31,111091.6,32699.33,1566382.2,85504.56
Lisa White,michael.brown@example.com,Canada,0,19,55274.42,31229.24,101061.99,93325.11
Alex Johnson,daniel.anderson@example.com,Germany,0,67,91353.1,27551.37,325072.69,38609.79
Chris Lee,lisa.white@example.com,USA,0,69,120554.9,25136.89,345316.45,90026.89
Steven Martinez,mark.thompson@example.com,Canada,1,68,82252.08,28794.39,856162.82,80338.54
Lisa White,andrew.martin@example.com,Germany,1,41,129004.36,31877.85,881314.03,28463.38
John Doe,john.doe@example.com,USA,1,30,82167.79,12263.71,444087.75,84632.36
Mark Thompson,john.doe@example.com,UK,1,65,82725.31,14572.54,784375.97,42457.98
Lisa White,jane.smith@example.com,USA,1,67,86728.76,31001.88,882530.89,82155.26
Patricia Garcia,andrew.martin@example.com,Australia,0,20,160139.35,23815.91,1483726.63,44838.84
Jane Smith,chris.lee@example.com,USA,0,70,82494.51,20310.6,1461249.22,65432.2
Chris Lee,alex.johnson@example.com,Germany,1,26,62980.87,3783.49,325092.32,65000.79
Andrew Martin,lisa.white@example.com,USA,0,43,88677.66,33787.04,441557.59,91736.47
Sarah Wilson,chris.lee@example.com,UK,1,41,47771.78,27337.17,833494.95,32488.72
Sarah Wilson,steven.martinez@example.com,USA,1,69,76476.45,19904.55,1620793.86,53668.71
John Doe,steven.martinez@example.com,USA,1,58,63448.22,33524.02,318183.1,18892.04
Mark Thompson,alex.johnson@example.com,Germany,0,61,111865.35,11083.3,266597.7,29379.84
Lisa White,andrew.martin@example.com,Canada,0,67,138516.85,33027.61,837940.94,18103.67
Emily Davis,john.doe@example.com,USA,0,53,64553.33,16296.19,739529.96,52208.85
Alex Johnson,alex.johnson@example.com,USA,1,21,95210.22,9093.62,313419.5,32340.31
Patricia Garcia,mark.thompson@example.com,UK,1,61,44340.16,3900.32,268733.57,39974.98
Jane Smith,steven.martinez@example.com,Germany,0,40,59671.83,4434.87,1535578.05,32894.45
Chris Lee,mark.thompson@example.com,Canada,1,63,46001.7,1229.78,1189161.84,49773.2
Patricia Garcia,daniel.anderson@example.com,USA,1,62,141433.62,7153.98,333444.74,88217.5
Chris Lee,alex.johnson@example.com,USA,1,19,50544.49,1737.84,291571.51,59497.72
Alex Johnson,steven.martinez@example.com,UK,0,37,136835.52,29224.86,538896.52,26679.41
Jane Smith,chris.lee@example.com,Canada,1,39,59591.97,31384.24,844225.18,22986.75
Mark Thompson,john.doe@example.com,Germany,0,56,40387.7,27823.19,533027.59,68187.74
Patricia Garcia,steven.martinez@example.com,UK,0,38,56147.53,9121.79,1280389.98,68305.67
John Doe,jane.smith@example.com,USA,1,41,57789.41,26240.15,1393706.98,82515.04
Michael Brown,lisa.white@example.com,USA,1,33,126340.18,16154.83,1561736.18,91733.4
John Doe,lisa.white@example.com,USA,0,20,62415.51,29380.13,1415403.16,98746.55
Michael Brown,sarah.wilson@example.com,USA,1,56,76491.83,30401.36,952611.82,16169.26
Jane Smith,alex.johnson@example.com,Australia,1,47,62038.55,8357.03,316563.34,92966.72
Michael Brown,andrew.martin@example.com,Australia,1,61,93164.56,29830.96,1565930.58,59991.13
Chris Lee,patricia.garcia@example.com,USA,0,38,93981.29,30489.46,681721.01,72154.06
John Doe,lisa.white@example.com,Australia,1,31,124718.57,16128.42,449020.03,66025.63
Sarah Wilson,jessica.taylor@example.com,Canada,1,50,41242.03,19332.95,1798984.17,6064.63
John Doe,alex.johnson@example.com,Germany,1,44,45204.47,29989.3,353668.65,30910.48
Daniel Anderson,jane.smith@example.com,UK,1,24,80110.51,24454.35,369626.59,59633.63
Alex Johnson,john.doe@example.com,UK,1,25,81800.37,7999.93,1046773.46,48338.05
John Doe,michael.brown@example.com,Germany,0,48,89725.37,22254.64,375498.52,83453.45
Michael Brown,alex.johnson@example.com,UK,0,42,54555.04,31084.7,404302.18,52035.79
Jane Smith,karen.clark@example.com,USA,0,35,157518.32,23673.16,751042.75,23527.51
Chris Lee,daniel.anderson@example.com,USA,1,44,77915.46,27193.28,1330883.86,57753.28
Patricia Garcia,chris.lee@example.com,UK,0,64,49409.66,6267.26,635197.04,55218.91
Sarah Wilson,andrew.martin@example.com,USA,0,35,62019.28,16962.46,679006.33,27468.22
Jane Smith,mark.thompson@example.com,Canada,0,55,42808.91,29226.5,1050145.56,11852.46
Patricia Garcia,daniel.anderson@example.com,Australia,1,59,149798.83,9119.45,658695.23,70823.9
Chris Lee,sarah.wilson@example.com,USA,1,69,53007.69,7485.4,1140789.66,17222.99
Sarah Wilson,patricia.garcia@example.com,USA,0,56,77396.28,11667.11,628914.83,33787.07
Lisa White,john.doe@example.com,UK,1,33,63203.91,5120.28,762192.51,48842.74
Emily Davis,john.doe@example.com,Canada,1,48,143569.85,19940.7,925407.01,28930.44
Emily Davis,daniel.anderson@example.com,USA,1,27,53162.02,34874.39,1000487.06,75770.88
Steven Martinez,patricia.garcia@example.com,Australia,0,43,79008.8,23431.58,360105.36,69083.01
Karen Clark,chris.lee@example.com,USA,0,51,128507.42,7962.93,280699.28,63861.01
Patricia Garcia,karen.clark@example.com,UK,0,39,85494.34,14410.63,238458.97,58662.89
Jane Smith,alex.johnson@example.com,UK,1,28,30184.17,4167.79,321904.5,97767.59
Sarah Wilson,alex.johnson@example.com,USA,1,53,57980.24,6454.73,1454581.49,72017.03
Karen Clark,john.doe@example.com,USA,1,43,156608.12,4769.52,893201.22,7240.52
Lisa White,michael.brown@example.com,Australia,1,62,40369.33,4125.16,618977.71,76888.69
Karen Clark,emily.davis@example.com,Australia,1,55,139889.58,29567.4,629218.72,52348.76
Andrew Martin,john.doe@example.com,Germany,0,30,133611.57,4976.14,694355.96,58580.18
Jane Smith,john.doe@example.com,Germany,0,57,75941.21,8803.4,355956.6,38747.34
Patricia Garcia,patricia.garcia@example.com,Australia,1,45,130941.83,2222.12,92792.2,5478.49
Emily Davis,daniel.anderson@example.com,Germany,1,35,61143.84,29697.89,492639.25,26949.03
Andrew Martin,steven.martinez@example.com,Germany,0,51,50120.12,12418.26,319720.93,83258.52
Andrew Martin,jessica.taylor@example.com,UK,0,52,70992.54,20785.71,855687.25,89775.43
Jessica Taylor,jessica.taylor@example.com,UK,0,52,143272.39,22076.16,305177.61,92388.7
Karen Clark,lisa.white@example.com,Canada,0,36,49237.41,19034.36,1489129.43,44116.29
Patricia Garcia,john.doe@example.com,USA,1,63,94371.36,30506.99,390754.67,58905.44
Daniel Anderson,steven.martinez@example.com,Australia,0,42,70470.15,7116.21,734779.58,95551.88
Alex Johnson,chris.lee@example.com,UK,1,32,119894.89,13261,299548.4,71938.63
Lisa White,sarah.wilson@example.com,USA,0,36,118476,30537.82,1132567.73,65380.6
John Doe,andrew.martin@example.com,USA,1,55,159518.3,25895.5,819266.95,90555.62
Emily Davis,mark.thompson@example.com,Germany,1,28,81641.12,13471.58,411836.01,92166.92
Michael Brown,john.doe@example.com,Germany,1,30,70282.88,13626.08,1015181.79,88808.03
Sarah Wilson,chris.lee@example.com,Germany,1,54,48378.95,19155.08,548436,62336.14
Chris Lee,john.doe@example.com,USA,0,42,104783.43,25679.6,346964.48,75404.67
Karen Clark,sarah.wilson@example.com,USA,1,44,98482.21,9790.48,192058.16,40773.12
Patricia Garcia,chris.lee@example.com,USA,1,37,123739.04,29230.49,1439072.19,36876.62
Jessica Taylor,karen.clark@example.com,Germany,0,66,83195.74,15412.16,1000863.09,90044.4
Karen Clark,john.doe@example.com,Canada,1,20,123784.1,16413.96,1181616.18,83483.23
Jessica Taylor,lisa.white@example.com,USA,0,66,100279.91,18729.22,846750.34,32235.52
Andrew Martin,jane.smith@example.com,Canada,1,51,75536.18,3882.38,309659.36,98621.24
Steven Martinez,emily.davis@example.com,Australia,0,38,45143.23,13546.18,846258.46,17056.13
Mark Thompson,michael.brown@example.com,UK,0,43,190537.35,1319.25,1465754.32,73883.05
Andrew Martin,jane.smith@example.com,Canada,0,43,87518.6,21783.96,229922.63,20042.64
Chris Lee,andrew.martin@example.com,UK,1,56,70645.62,5682.79,394817.12,87919.97
Emily Davis,john.doe@example.com,USA,1,35,98307.35,10441.61,1016561.85,7218.84
Lisa White,karen.clark@example.com,Germany,1,61,161177.22,23172.28,1064862.97,35963.32
John Doe,john.doe@example.com,Canada,1,20,102780.62,13434.6,1796344.86,10801.94
Patricia Garcia,emily.davis@example.com,USA,1,28,147057.65,12868.53,549975.51,95064.11
Jessica Taylor,chris.lee@example.com,Germany,0,41,98833.68,10435.91,327099.68,65108.12
John Doe,jessica.taylor@example.com,Canada,1,61,183803.63,16856.34,198565.11,14858.1
Chris Lee,emily.davis@example.com,Canada,1,40,97562.41,4805.24,805916.71,34925.47
Steven Martinez,patricia.garcia@example.com,UK,0,38,138293.71,12226.45,382412.09,15477.9
Steven Martinez,daniel.anderson@example.com,USA,1,26,81343.12,28887.14,878615.98,8929.47
Alex Johnson,chris.lee@example.com,USA,1,54,48242.12,9811.82,1338896.2,98600.27
Jessica Taylor,andrew.martin@example.com,Canada,1,60,58900.49,646.7,851111.43,99615.03
Sarah Wilson,alex.johnson@example.com,UK,0,48,47272.04,29805.87,354036.35,29754.62
Alex Johnson,jane.smith@example.com,UK,0,29,50655.01,18994.68,1273981.82,62716.84
Jessica Taylor,andrew.martin@example.com,Canada,1,68,118047.91,28728.15,216247.01,96780.93
Michael Brown,daniel.anderson@example.com,USA,1,57,75684.12,23776.16,1064913.87,12126.49
Karen Clark,karen.clark@example.com,USA,1,65,95194.16,20125.65,1232147.14,7691.89
Lisa White,john.doe@example.com,Canada,0,52,56771.32,11770.38,1492292.5,44793.64
Lisa White,chris.lee@example.com,Canada,0,61,83467.67,3228.37,1762042.7,92300.4
Michael Brown,patricia.garcia@example.com,Australia,0,55,103637.91,16851.47,944139.53,28361.29
Mark Thompson,chris.lee@example.com,USA,0,60,58401.66,15293.88,1054209.78,66737.74
Andrew Martin,emily.davis@example.com,Australia,1,46,61026.35,7175.36,258604.63,86126.6
Patricia Garcia,daniel.anderson@example.com,Germany,0,20,42823.5,23950.31,352039.7,93891.95
Andrew Martin,lisa.white@example.com,USA,1,35,65345.05,31095.79,630326.74,74681.42
Jessica Taylor,andrew.martin@example.com,Canada,0,32,143650.58,25096.45,843556.63,71347.19
Emily Davis,jane.smith@example.com,Canada,0,47,174403.81,15108.9,1240327.25,13508.67
Mark Thompson,jane.smith@example.com,Germany,0,49,51504.39,20646.49,850010.28,32931.5
Andrew Martin,jessica.taylor@example.com,UK,1,55,61478.16,6293.07,1043959.02,20878.15
Mark Thompson,steven.martinez@example.com,Canada,1,23,54209.25,20695.75,226402.41,58533.73
Jane Smith,daniel.anderson@example.com,UK,1,20,114232.9,7859.92,512824.63,37532.15
Michael Brown,daniel.anderson@example.com,Australia,1,33,149333.65,22144.36,681350.58,51847.24
Michael Brown,karen.clark@example.com,UK,1,52,119453.12,8141.72,1361846.8,75081.69
Mark Thompson,lisa.white@example.com,USA,1,38,170873.89,1629.81,732910.18,67080.32
Alex Johnson,michael.brown@example.com,Germany,0,23,53367.99,29452.02,1613385.2,52321.38
Patricia Garcia,emily.davis@example.com,Canada,0,33,105267.41,30441.31,616481.32,43296.96
Alex Johnson,jessica.taylor@example.com,Canada,0,63,59152.46,5193.66,380655.82,75519.79
Jane Smith,emily.davis@example.com,Canada,0,18,83584.45,18022.58,945219.34,38431.97
Daniel Anderson,daniel.anderson@example.com,UK,0,28,108350.29,34621.6,1335291.64,77591.8
Steven Martinez,patricia.garcia@example.com,Germany,0,70,92574.05,24574.83,1680922.36,88008.25
Michael Brown,mark.thompson@example.com,Canada,1,59,69659.32,5556.44,1183882.15,81527.2
Jessica Taylor,lisa.white@example.com,Germany,1,37,98845.49,21476.89,919271.26,69081.9
Steven Martinez,daniel.anderson@example.com,Canada,0,61,62150.4,23130.09,1417359.83,84541.73
Karen Clark,patricia.garcia@example.com,Canada,1,38,68099.11,30276.23,432350.67,34346.37
Daniel Anderson,lisa.white@example.com,Australia,0,25,96427.04,22640.6,425601.03,11661.32
Emily Davis,sarah.wilson@example.com,Germany,1,61,73655.98,13566.28,996183.72,83061.98
Steven Martinez,jane.smith@example.com,USA,0,61,85310.71,13494.22,1856512.6,30643.97
Jane Smith,michael.brown@example.com,Australia,1,49,118737.2,24483.09,516347.56,38420.98
Daniel Anderson,sarah.wilson@example.com,Canada,0,51,42277.3,20515.94,128037.99,38410.47
Mark Thompson,patricia.garcia@example.com,Germany,1,23,157019.51,25126.53,205711.03,75366.93
Steven Martinez,patricia.garcia@example.com,USA,0,20,111910.75,25697.79,1622646.22,40802.75
Michael Brown,daniel.anderson@example.com,Canada,0,47,121370.23,33876.32,610033.14,17524.61
Jane Smith,steven.martinez@example.com,USA,1,33,87978.03,24277.47,1633354.71,66038.91
Daniel Anderson,steven.martinez@example.com,Canada,0,22,58028.09,5946.17,312226.6,74946.84
Michael Brown,michael.brown@example.com,USA,1,27,134583.69,30428.02,438617.05,91255.09
Michael Brown,alex.johnson@example.com,Germany,0,42,29855.92,15471.19,502669.26,80818.76
Patricia Garcia,michael.brown@example.com,Australia,1,29,97845.56,16587.55,770418.47,29598.35
Jessica Taylor,patricia.garcia@example.com,USA,0,46,73497.1,26973.44,1335552.3,22489.14
Alex Johnson,sarah.wilson@example.com,UK,0,44,116213.88,2066.09,1157203.93,68822.58
Jessica Taylor,alex.johnson@example.com,USA,0,43,100681.15,19748.85,1181349.89,66673.07
Patricia Garcia,sarah.wilson@example.com,Canada,0,59,90787.11,9144.55,1193633.1,87463.15
Daniel Anderson,emily.davis@example.com,Germany,1,36,57878.88,20757.06,317638.63,96016.63
Jane Smith,andrew.martin@example.com,Germany,1,18,70824.98,28277.39,732324.12,48677.81
Alex Johnson,emily.davis@example.com,Canada,1,65,109509.33,6208.66,1190077.9,9569.35
Chris Lee,john.doe@example.com,Canada,1,26,58582.92,17348.14,939468.99,57979.9
Karen Clark,daniel.anderson@example.com,Australia,1,44,159267.04,9509.35,695832.55,41358.5
Alex Johnson,alex.johnson@example.com,USA,0,19,76201.96,12827.25,725122.67,46341.16
Michael Brown,sarah.wilson@example.com,UK,0,66,97838.11,1856.57,414055.19,13952.5
Steven Martinez,jessica.taylor@example.com,Germany,0,38,92578.49,17301.63,335230.54,73359.07
Lisa White,patricia.garcia@example.com,USA,1,58,99578.9,8926.24,1611765.5,89547.76
Patricia Garcia,alex.johnson@example.com,Australia,1,62,52027.33,19048.86,1442999.35,33510.92
Chris Lee,chris.lee@example.com,Germany,0,55,84505.9,33516.74,368341.4,95976.33
Mark Thompson,alex.johnson@example.com,Germany,1,29,111128.24,23294.79,1573696.84,71054.8
Patricia Garcia,sarah.wilson@example.com,Australia,0,32,151673.57,7140.11,553815.94,10354.49
Jessica Taylor,patricia.garcia@example.com,Canada,0,18,79042.53,23039.34,672941.29,90094.3
Lisa White,patricia.garcia@example.com,Australia,1,27,48883.2,22782.04,1418187.5,60844.64
Patricia Garcia,jessica.taylor@example.com,USA,0,63,127254.42,27626.44,512886.28,29090.39
Jane Smith,mark.thompson@example.com,Australia,0,70,94984.23,15880.89,284313.48,43147.41
Steven Martinez,lisa.white@example.com,USA,1,62,60366.39,33741,1580862.27,60950.75
John Doe,andrew.martin@example.com,Germany,1,32,59193.02,19600.95,398384.81,37252.9
Sarah Wilson,sarah.wilson@example.com,UK,1,45,75519.87,23635.38,792459.85,28801.63
John Doe,john.doe@example.com,USA,1,68,133999.12,32588.72,1295903.69,59120.12
Alex Johnson,daniel.anderson@example.com,USA,1,58,88730.14,30437.42,1102345.39,42016.86
John Doe,emily.davis@example.com,Australia,1,66,104489.33,18166.26,714771.91,52173.17
Jane Smith,karen.clark@example.com,Germany,1,18,139591.34,9172.27,826534.87,17624.65
Jessica Taylor,steven.martinez@example.com,Germany,0,19,162126.35,10992.63,593728.82,30272.82
Alex Johnson,sarah.wilson@example.com,USA,0,32,93082.58,13642.27,1265172.48,50421.95
Chris Lee,steven.martinez@example.com,Germany,1,30,46943.89,13101.38,662606.39,24183.74
Mark Thompson,alex.johnson@example.com,UK,1,70,91107.68,12407.54,644796.32,38384.28
Andrew Martin,steven.martinez@example.com,UK,1,63,89539.27,25336.23,422324.5,35745.08
Jessica Taylor,emily.davis@example.com,Canada,0,65,57188.41,5804.21,1254245.25,78146.44
Emily Davis,alex.johnson@example.com,Germany,1,27,111259.01,22475.42,725242.99,70527.33
Sarah Wilson,alex.johnson@example.com,UK,0,57,71219.87,26422.87,655863.07,54319.37
Mark Thompson,alex.johnson@example.com,Canada,1,68,174439.95,32094.15,421564.94,99420.23
